GameId,GameLocation,GameDivisionDisplay,GameTeamsShort,GameFinalScore,GameWinner,GameLoser,HomeTeamName,AwayTeamName,HomeTeamLeaguePoints,AwayTeamLeaguePoints,FinalHomeScore,FinalAwayScore,Referres,DateTime,GameEvents,Total 1P Attempt Given,Team Name Short,Team Role,Total Lost Points,Total 1P Shots Attempted,Total Won Points,Result Outcome,League Points,Team Name,GD Fouls,P3 Fouls,2P Made Shots,Starting Five,Fouls Raw,1P Made Shots,T1 Fouls,3P Made Shots,Player Number,Player Name,Total Points,Total Fouls,U3 Fouls,U2 Fouls,P2 Fouls,U1 Fouls,P1 Fouls,P Fouls
1801041,Holleschberg - FINAL RESULT,M-Division 4:,Telstar Hesperange E - Mambra Mamer C,54 : 61,Mambra Mamer C,Telstar Hesperange E,Telstar Hesperange E,Mambra Mamer C,1,2,54,61,,2025-10-25 14:00:00,,11,MAMC,Away,54,13,61,W,2,Mambra Mamer C,0,0,0,,0,0,0,0,11,AGOLLI Faton,0,0,0,0,0,0,0,0
1801041,Holleschberg - FINAL RESULT,M-Division 4:,Telstar Hesperange E - Mambra Mamer C,54 : 61,Mambra Mamer C,Telstar Hesperange E,Telstar Hesperange E,Mambra Mamer C,1,2,54,61,,2025-10-25 14:00:00,,11,MAMC,Away,54,13,61,W,2,Mambra Mamer C,0,0,1,,1 (P2),1,0,0,12,BARTHELEMY Thomas Jean,3,1,0,0,1,0,0,0
1801041,Holleschberg - FINAL RESULT,M-Division 4:,Telstar Hesperange E - Mambra Mamer C,54 : 61,Mambra Mamer C,Telstar Hesperange E,Telstar Hesperange E,Mambra Mamer C,1,2,54,61,,2025-10-25 14:00:00,,11,MAMC,Away,54,13,61,W,2,Mambra Mamer C,0,0,10,,0,2,0,0,13,BELLOT Cedric Pierre Louis,22,0,0,0,0,0,0,0
1801041,Holleschberg - FINAL RESULT,M-Division 4:,Telstar Hesperange E - Mambra Mamer C,54 : 61,Mambra Mamer C,Telstar Hesperange E,Telstar Hesperange E,Mambra Mamer C,1,2,54,61,,2025-10-25 14:00:00,,11,MAMC,Away,54,13,61,W,2,Mambra Mamer C,0,0,0,,1 (P ),0,0,0,14,NZEUSSI MBOUENDEU Charles Aime,0,1,0,0,0,0,0,1
1801041,Holleschberg - FINAL RESULT,M-Division 4:,Telstar Hesperange E - Mambra Mamer C,54 : 61,Mambra Mamer C,Telstar Hesperange E,Telstar Hesperange E,Mambra Mamer C,1,2,54,61,,2025-10-25 14:00:00,,11,MAMC,Away,54,13,61,W,2,Mambra Mamer C,0,0,0,,1 (P1),0,0,0,15,AGLAMISIS Ioannis,0,1,0,0,0,0,1,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,0,,2 (P2+P ),2,0,0,4,PERES DIAS Ricardo Miguel,2,2,0,0,1,0,0,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,0,,1 (P2),0,0,0,5,DECKER Emmanuel Martin Thomas,0,1,0,0,1,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,1,,5 (P2+P2+P2+P2+P ),2,0,0,6,POSSING Angelo,4,5,0,0,4,0,0,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,2,,3 (P1+P2+P ),1,0,1,7,REHLINGER Max,8,3,0,0,1,0,1,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,5,,2 (P2+P2),3,0,0,8,HIRT Bob,13,2,0,0,2,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,4,,1 (P2),1,0,3,9,LIU Janssen,18,1,0,0,1,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,0,,3 (P1+P2+P2),1,0,0,10,MEDINA VEZO Erikson,1,3,0,0,2,0,1,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,1,,2 (P2+P2),0,0,0,11,ENTRINGER Bruno,2,2,0,0,2,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,2,,3 (P2+P2+P ),0,0,0,13,RIBEIRO-GONCALVES Jaylson,4,3,0,0,2,0,0,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,4,,0,0,0,0,14,LABATUT Tanguy Serverin Patrick,8,0,0,0,0,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,34,BLAC,Home,64,26,67,W,2,Black Frogs Schieren C,0,0,2,,2 (P +P ),0,0,1,15,VALENTE Jerry,7,2,0,0,0,0,0,2
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,0,,4 (P2+P2+P2+P2),1,0,0,4,MELANDA Ruben,1,4,0,0,4,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,3,,3 (P +P +P2),3,0,0,5,SCHMITZ Laurent,9,3,0,0,1,0,0,2
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,2,,5 (P +P +P2+P2+P2),1,0,0,6,KOCAN Aldin,5,5,0,0,3,0,0,2
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,4,,4 (P1+P +P2+P2),3,0,0,7,REUTER Luc,11,4,0,0,2,0,1,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,1,,1 (P ),0,0,0,8,VILLOLDO FEIJOO Francisco,2,1,0,0,0,0,0,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,13,,2 (P1+P ),4,0,1,9,CHAKIR Karim,33,2,0,0,0,0,1,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,0,,0,0,0,0,10,MELANDA Paulo,0,0,0,0,0,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,0,,1 (P ),0,0,0,11,KOCAN Anel,0,1,0,0,0,0,0,1
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,1,,2 (P2+P2),0,0,0,12,AGOSTINUCCI Alessandro,2,2,0,0,2,0,0,0
1801045,Hall Sportif - FINAL RESULT,M-Division 4:,Black Frogs Schieren C - T71 Dudelange C,67 : 64,Black Frogs Schieren C,T71 Dudelange C,Black Frogs Schieren C,T71 Dudelange C,2,1,67,64,,2025-10-26 19:00:00,,26,T71C,Away,67,34,64,L,1,T71 Dudelange C,0,0,0,,0,1,0,0,13,WINANDY Yves,1,0,0,0,0,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,3,,1 (P2),3,0,0,5,PHILIPPS Jo,9,1,0,0,1,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,0,,2 (P2+P ),0,0,0,7,CANO Cameron,0,2,0,0,1,0,0,1
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,2,,4 (P +P2+P +P2),2,0,0,8,GOHLHAUSEN Daniel,6,4,0,0,2,0,0,2
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,3,,0,2,0,0,9,LENERT Christophe Elie Claude,8,0,0,0,0,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,0,,0,0,0,0,10,GILS Jeff,0,0,0,0,0,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,4,,5 (P2+P +P +P +P ),5,0,0,11,RODESCH Pol,13,5,0,0,1,0,0,4
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,3,,2 (P1+P ),2,0,0,12,FISCHELS Yann Marc,8,2,0,0,0,0,1,1
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,1,,2 (P2+U2),0,0,1,13,HEIDERSCHEID Max Charel Pol,5,2,0,1,1,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,0,,1 (P2),0,0,0,14,TESTORI EP. DIBER Luca,0,1,0,0,1,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,17,BLAC,Home,60,32,51,L,1,Black Star Mersch C,0,0,1,,2 (P +P ),0,0,0,15,CANO Clifton,2,2,0,0,0,0,0,2
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,4,,5 (P2+P2+P2+P1+P2),1,0,4,6,CZERWONKA Moris,21,5,0,0,4,0,1,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,3,,3 (P2+P2+P2),4,0,2,8,CZERWONKA Yannis,16,3,0,0,3,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,1,,4 (P2+P2+P2+P2),0,0,0,9,RIAHI Raouf,2,4,0,0,4,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,3,,2 (P2+U2),3,0,0,10,CZERWONKA Richard,9,2,0,1,1,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,3,,3 (P +P2+P2),0,0,0,11,BAUER Asad,6,3,0,0,2,0,0,1
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,3,,1 (T1),0,1,0,12,GANTREL Luc,6,1,0,0,0,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,0,,0,0,0,0,13,VARADINAC Stevica,0,0,0,0,0,0,0,0
1801047,Hall Sportif - FINAL RESULT,M-Division 4:,Black Star Mersch C - Basket Esch D,51 : 60,Basket Esch D,Black Star Mersch C,Black Star Mersch C,Basket Esch D,1,2,51,60,,2025-10-25 19:00:00,,32,BASD,Away,51,17,60,W,2,Basket Esch D,0,0,0,,1 (P ),0,0,0,15,FLAMMANG Alain,0,1,0,0,0,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,0,,0,0,0,0,4,WEYER Jordan,0,0,0,0,0,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,2,,3 (P1+P2+P2),0,0,0,5,SILVA SANCHES Leonardo Carlos,4,3,0,0,2,0,1,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,0,,1 (P2),0,0,0,6,OLIVEIRA MENDES Datan,0,1,0,0,1,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,2,,2 (P2+P2),0,0,3,7,WOLFF Jerome,10,2,0,0,2,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,4,,0,0,0,2,8,AJDINOSKI Mohamed,14,0,0,0,0,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,0,,0,2,0,0,9,DO ROSARIO DIAS Tiago Jose,2,0,0,0,0,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,0,,3 (P2+P +P2),0,0,0,10,MEDJUGORAC Robert,0,3,0,0,2,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,6,,4 (P1+P2+P2+P2),3,0,0,11,LEGG Aaron,15,4,0,0,3,0,1,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,4,,3 (P2+P1+P2),1,0,0,12,PEDRO BATISTA Jean-Luc,9,3,0,0,2,0,1,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,1,,0,1,0,2,13,MEYER Louis Alphonse,9,0,0,0,0,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,5,,4 (P2+P +P2+P1),1,0,0,14,KRAUS Benoit,11,4,0,0,2,0,1,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,34,REBB,Home,66,21,74,W,2,Rebound Préizerdaul B,0,0,0,,1 (P2),0,0,0,15,MANNES Marc,0,1,0,0,1,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,1,,2 (P +P2),1,0,4,6,SCHLECHTER Fynn,15,2,0,0,1,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,1,4,,3 (P3+P2+P ),7,0,0,9,ROB Nils,15,3,0,0,1,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,0,,0,2,0,0,10,THOMA PAPP Patrick,2,0,0,0,0,0,0,0
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,3,,4 (P2+P2+P +P2),2,0,0,12,MAURICIO GOMES Fabio Samuel,8,4,0,0,3,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,8,,3 (P +P2+P2),4,0,1,13,NKOA Raphael Johan,23,3,0,0,2,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,1,,3 (P2+P2+P ),1,0,0,14,ADJOGBOVI Mensanh Theodore,3,3,0,0,2,0,0,1
1801049,Hall Sportif - FINAL RESULT,M-Division 4:,Rebound Préizerdaul B - North Fox C,74 : 66,Rebound Préizerdaul B,North Fox C,Rebound Préizerdaul B,North Fox C,2,1,74,66,,2025-10-24 19:00:00,,21,NORC,Away,74,34,66,L,1,North Fox C,0,0,0,,1 (P ),0,0,0,15,ROB Frederik,0,1,0,0,0,0,0,1
1101001,Hall D. Sports Jeannot Bonifas - FINAL RESULT,M-ENOVOS LEAGUE:Tour qualificatif,Musel Pikes - Résidence Walferdange,100 : 81,Musel Pikes,Résidence Walferdange,Musel Pikes,Résidence Walferdange,2,1,100,81,,2025-09-20 19:00:00,,19,MUSS,Home,81,25,100,W,2,Musel Pikes,0,0,1,,2 (P1+P2),1,0,0,5,WELTER Tom,3,2,0,0,1,0,1,0
1101001,Hall D. Sports Jeannot Bonifas - FINAL RESULT,M-ENOVOS LEAGUE:Tour qualificatif,Musel Pikes - Résidence Walferdange,100 : 81,Musel Pikes,Résidence Walferdange,Musel Pikes,Résidence Walferdange,2,1,100,81,,2025-09-20 19:00:00,,19,MUSS,Home,81,25,100,W,2,Musel Pikes,0,0,7,,3 (P1+P +P ),5,0,2,6,GORDON Maurice,25,3,0,0,0,0,1,2
1101001,Hall D. Sports Jeannot Bonifas - FINAL RESULT,M-ENOVOS LEAGUE:Tour qualificatif,Musel Pikes - Résidence Walferdange,100 : 81,Musel Pikes,Résidence Walferdange,Musel Pikes,Résidence Walferdange,2,1,100,81,,2025-09-20 19:00:00,,19,MUSS,Home,81,25,100,W,2,Musel Pikes,0,0,8,,4 (P2+P2+P1+P1),1,0,0,7,OTH Konan Boglin,17,4,0,0,2,0,2,0
1101001,Hall D. Sports Jeannot Bonifas - FINAL RESULT,M-ENOVOS LEAGUE:Tour qualificatif,Musel Pikes - Résidence Walferdange,100 : 81,Musel Pikes,Résidence Walferdange,Musel Pikes,Résidence Walferdange,2,1,100,81,,2025-09-20 19:00:00,,19,MUSS,Home,81,25,100,W,2,Musel Pikes,0,0,5,,3 (P +P2+P2),0,0,1,8,STREEF Sam,13,3,0,0,2,0,0,1
1101001,Hall D. Sports Jeannot Bonifas - FINAL RESULT,M-ENOVOS LEAGUE:Tour qualificatif,Musel Pikes - Résidence Walferdange,100 : 81,Musel Pikes,Résidence Walferdange,Musel Pikes,Résidence Walferdange,2,1,100,81,,2025-09-20 19:00:00,,19,MUSS,Home,81,25,100,W,2,Musel Pikes,0,0,3,,1 (P2),8,0,3,9,OKUNDAYE Esosa Kelvin,23,1,0,0,1,0,0,0
